clip,predicted_glosses,predicted_with_confidence,ground_truth
video_79_107,PT_POSS1 PT_PRO1 GO NS_POSSUM HAVE CAN NOW PT_PRO2 PT_PRO1PL NOT PT_PRO3 NS_SALLY SEE PT_POSS2 KNOW BUT ALL PT_DEM3 MAKE LOOK NEED TREE MANY THINK PLAY PT_PRO3PL VERY LOVE WHAT OUTSIDE THING YES FINISH,PT_POSS1(0.73) PT_PRO1(0.66) GO(0.65) NS_POSSUM(0.59) HAVE(0.58) CAN(0.57) NOW(0.57) PT_PRO2(0.57) PT_PRO1PL(0.55) NOT(0.53) PT_PRO3(0.52) NS_SALLY(0.52) SEE(0.50) PT_POSS2(0.49) KNOW(0.48) BUT(0.48) ALL(0.47) PT_DEM3(0.47) MAKE(0.46) LOOK(0.45) NEED(0.44) TREE(0.44) MANY(0.43) THINK(0.42) PLAY(0.41) PT_PRO3PL(0.40) VERY(0.40) LOVE(0.39) WHAT(0.38) OUTSIDE(0.38) THING(0.37) YES(0.37) FINISH(0.37),EXCITED NS_SALLY PT_PRO1 VERY
video_79_111,MOON SEE PT_POSS1 BIG MANY CLIMB HAVE NOT FLY YES BUTTERFLY LEARN PT_PRO1PL CAN TREE PT_DEM3 AWAY PT_PRO2 VERY LOOK,MOON(0.87) SEE(0.75) PT_POSS1(0.73) BIG(0.63) MANY(0.55) CLIMB(0.55) HAVE(0.52) NOT(0.52) FLY(0.51) YES(0.51) BUTTERFLY(0.48) LEARN(0.48) PT_PRO1PL(0.48) CAN(0.45) TREE(0.42) PT_DEM3(0.42) AWAY(0.41) PT_PRO2(0.41) VERY(0.40) LOOK(0.35),NICE
video_79_134,NS_SALLY PT_POSS1 PT_DEM3 PT_PRO1 PT_PRO3 NS_POSSUM LOOK HAVE SEE PT_PRO2 PT_LOC LOVE NOW WHAT PT_PRO1PL,NS_SALLY(0.70) PT_POSS1(0.68) PT_DEM3(0.63) PT_PRO1(0.55) PT_PRO3(0.55) NS_POSSUM(0.54) LOOK(0.54) HAVE(0.53) SEE(0.44) PT_PRO2(0.44) PT_LOC(0.43) LOVE(0.42) NOW(0.38) WHAT(0.36) PT_PRO1PL(0.36),BEAUTIFUL
video_79_171,YES PT_DEM3 WHAT KNOW PT_PRO2 NS_POSSUM HAVE GREAT PT_PRO1 GOOD RIGHT CAN DO THINK PT_PRO3 LOOK LOVELY PT_PRO1PL MAKE BUT VERY,YES(0.69) PT_DEM3(0.65) WHAT(0.60) KNOW(0.58) PT_PRO2(0.55) NS_POSSUM(0.55) HAVE(0.54) GREAT(0.52) PT_PRO1(0.51) GOOD(0.51) RIGHT(0.51) CAN(0.50) DO(0.50) THINK(0.48) PT_PRO3(0.47) LOOK(0.43) LOVELY(0.42) PT_PRO1PL(0.41) MAKE(0.41) BUT(0.38) VERY(0.36),BEAUTIFUL
video_79_188,TIME SEE FINISH PT_POSS1 PT_PRO1PL PT_PRO2 WELL MOON NOW BIG THEN NOT,TIME(0.95) SEE(0.93) FINISH(0.86) PT_POSS1(0.80) PT_PRO1PL(0.72) PT_PRO2(0.71) WELL(0.50) MOON(0.47) NOW(0.45) BIG(0.38) THEN(0.38) NOT(0.35),FINISH PT_PRO1PL TIME WELL
video_79_194,LOOK GREAT PT_LOC YES NS_SALLY NOW PT_DEM3 PT_PRO1PL HERE WHAT PT_PRO3 PLEASE GO OKAY HELLO PUT PT_PRO2 RIGHT OK,LOOK(0.65) GREAT(0.65) PT_LOC(0.60) YES(0.60) NS_SALLY(0.59) NOW(0.57) PT_DEM3(0.57) PT_PRO1PL(0.52) HERE(0.47) WHAT(0.45) PT_PRO3(0.45) PLEASE(0.44) GO(0.42) OKAY(0.41) HELLO(0.40) PUT(0.40) PT_PRO2(0.39) RIGHT(0.39) OK(0.37),AGAIN HAVE-NOT LOOK NS_SALLY PT_PRO1
video_80_9,NS_SALLY WHAT YES PT_DEM3 GREAT RIGHT PT_PRO1 CAN PT_PRO2 WHERE HAVE NS_POSSUM BUT TWO GOOD LOOK ONE OKAY DO GET LIKE,NS_SALLY(0.76) WHAT(0.75) YES(0.65) PT_DEM3(0.65) GREAT(0.64) RIGHT(0.60) PT_PRO1(0.52) CAN(0.49) PT_PRO2(0.48) WHERE(0.47) HAVE(0.46) NS_POSSUM(0.45) BUT(0.44) TWO(0.44) GOOD(0.44) LOOK(0.43) ONE(0.38) OKAY(0.37) DO(0.37) GET(0.37) LIKE(0.37),PT_PRO1 WHAT WONDER
video_80_16,NS_SALLY PT_PRO1 NS_POSSUM KNOW WHAT YES THINK PT_PRO2 HAVE WANT PT_DEM3 PT_PRO3 LOOK RIGHT IDEA GOOD NS_SKIP VERY,NS_SALLY(0.71) PT_PRO1(0.63) NS_POSSUM(0.62) KNOW(0.60) WHAT(0.55) YES(0.52) THINK(0.52) PT_PRO2(0.51) HAVE(0.49) WANT(0.49) PT_DEM3(0.48) PT_PRO3(0.48) LOOK(0.46) RIGHT(0.42) IDEA(0.40) GOOD(0.38) NS_SKIP(0.36) VERY(0.35),ASK KNOW NS_SALLY PT_PRO1 PT_PRO3
video_80_37,YES PLEASE PT_PRO1PL GREAT OK PT_PRO2 RIGHT PT_DEM3 SEE WATCH KNOW GO LOOK GOOD HAVE OKAY CAN PT_PRO1 PT_PRO3 WHAT,YES(0.63) PLEASE(0.51) PT_PRO1PL(0.51) GREAT(0.50) OK(0.48) PT_PRO2(0.48) RIGHT(0.47) PT_DEM3(0.46) SEE(0.46) WATCH(0.45) KNOW(0.45) GO(0.45) LOOK(0.42) GOOD(0.42) HAVE(0.41) OKAY(0.41) CAN(0.40) PT_PRO1(0.40) PT_PRO3(0.36) WHAT(0.36),PT_PRO1 WHAT WONDER
video_80_51,THANK-YOU GO YES PT_PRO3 COME PT_PRO2 GREAT NS_SALLY PT_POSS2 GET PT_PRO1PL PT_PRO1 OKAY MUCH CAN NOW NS_SKIP WANT PLEASE PT_DEM3 LOOK TELL NS_JAY WILL NS_POSSUM READY WHERE WATCH HERE,THANK-YOU(0.64) GO(0.63) YES(0.62) PT_PRO3(0.58) COME(0.58) PT_PRO2(0.57) GREAT(0.54) NS_SALLY(0.53) PT_POSS2(0.53) GET(0.52) PT_PRO1PL(0.50) PT_PRO1(0.49) OKAY(0.48) MUCH(0.48) CAN(0.48) NOW(0.46) NS_SKIP(0.46) WANT(0.45) PLEASE(0.44) PT_DEM3(0.42) LOOK(0.41) TELL(0.39) NS_JAY(0.39) WILL(0.38) NS_POSSUM(0.38) READY(0.38) WHERE(0.37) WATCH(0.37) HERE(0.36),HOW KNOW PT_PRO2 YES
video_80_92,PT_PRO1 NS_POSSUM,PT_PRO1(1.00) NS_POSSUM(0.99),WELL
video_80_96,GO COME LOOK PT_PRO1 CAN PT_LOC NS_SALLY PT_PRO2 NS_POSSUM PT_PRO3 PT_POSS2 NOW INSIDE WANT KNOW PT_POSS1 TREE PT_DEM3 YES SEE GET HERE PT_PRO1PL NS_SKIP PLEASE PUT GARDEN HAVE DO,GO(0.78) COME(0.67) LOOK(0.63) PT_PRO1(0.62) CAN(0.62) PT_LOC(0.62) NS_SALLY(0.60) PT_PRO2(0.59) NS_POSSUM(0.57) PT_PRO3(0.56) PT_POSS2(0.55) NOW(0.49) INSIDE(0.48) WANT(0.48) KNOW(0.47) PT_POSS1(0.47) TREE(0.46) PT_DEM3(0.45) YES(0.45) SEE(0.43) GET(0.43) HERE(0.41) PT_PRO1PL(0.39) NS_SKIP(0.39) PLEASE(0.38) PUT(0.38) GARDEN(0.37) HAVE(0.36) DO(0.35),COME HERE PT_PRO1 PT_PRO2 SHOW
video_80_163,YES GREAT RIGHT PT_DEM3 NS_POSSUM WHAT TRUE NO GOOD THAT PT_PRO2 DO,YES(0.86) GREAT(0.84) RIGHT(0.77) PT_DEM3(0.73) NS_POSSUM(0.69) WHAT(0.68) TRUE(0.67) NO(0.59) GOOD(0.58) THAT(0.47) PT_PRO2(0.46) DO(0.38),LIKE THAT YES
video_80_170,NS_POSSUM HELLO YES NS_SALLY PT_PRO1,NS_POSSUM(0.77) HELLO(0.72) YES(0.65) NS_SALLY(0.52) PT_PRO1(0.44),BUTTERFLY NOT PT_PRO1
video_80_192,TIME SEE FINISH PT_PRO2 PT_POSS1 NOW WELL DAY NS_POSSUM PT_PRO1PL PT_PRO1 UP,TIME(0.90) SEE(0.80) FINISH(0.77) PT_PRO2(0.75) PT_POSS1(0.75) NOW(0.66) WELL(0.56) DAY(0.55) NS_POSSUM(0.46) PT_PRO1PL(0.44) PT_PRO1(0.37) UP(0.36),FINISH TIME
video_81_7,WATCH LOOK YES KNOW RIGHT,WATCH(0.60) LOOK(0.56) YES(0.48) KNOW(0.44) RIGHT(0.39),EVERYONE HELLO
video_81_8,GREAT YES GOOD KNOW WHAT NS_SALLY RIGHT PT_DEM3 LOOK NO NS_POSSUM PT_PRO1,GREAT(0.68) YES(0.65) GOOD(0.58) KNOW(0.47) WHAT(0.47) NS_SALLY(0.45) RIGHT(0.44) PT_DEM3(0.43) LOOK(0.42) NO(0.40) NS_POSSUM(0.37) PT_PRO1(0.36),GOOD MORNING
video_81_24,NS_POSSUM HAVE PT_PRO1 YES PT_DEM3 PT_PRO2 NOT KNOW VERY THINK GOOD NO WHAT RIGHT BUT MAKE CAN PT_PRO3 GREAT IDEA SOMETHING WANT GO,NS_POSSUM(0.70) HAVE(0.65) PT_PRO1(0.61) YES(0.58) PT_DEM3(0.58) PT_PRO2(0.57) NOT(0.57) KNOW(0.53) VERY(0.53) THINK(0.52) GOOD(0.52) NO(0.48) WHAT(0.48) RIGHT(0.48) BUT(0.47) MAKE(0.47) CAN(0.45) PT_PRO3(0.45) GREAT(0.42) IDEA(0.40) SOMETHING(0.40) WANT(0.37) GO(0.36),AGAIN WHAT
video_81_56,WATCH THANK-YOU BYE PT_PRO1PL THANK GREAT PT_PRO2 GO NS_SALLY SHOW NS_SKIP PT_DEM3 OKAY YES HAVE GET PT_PRO1 HERE COME YOU EGG HELLO NS_POSSUM,WATCH(0.71) THANK-YOU(0.65) BYE(0.63) PT_PRO1PL(0.61) THANK(0.58) GREAT(0.51) PT_PRO2(0.49) GO(0.46) NS_SALLY(0.44) SHOW(0.44) NS_SKIP(0.42) PT_DEM3(0.41) OKAY(0.41) YES(0.41) HAVE(0.39) GET(0.38) PT_PRO1(0.37) HERE(0.37) COME(0.37) YOU(0.36) EGG(0.36) HELLO(0.35) NS_POSSUM(0.35),HELP LIKE PT_PRO1 PT_PRO2
video_81_74,LOOK PT_DEM3 NS_SALLY WHAT SEE YES GREAT NS_POSSUM PT_PRO1 GOOD,LOOK(0.86) PT_DEM3(0.72) NS_SALLY(0.62) WHAT(0.55) SEE(0.53) YES(0.51) GREAT(0.49) NS_POSSUM(0.42) PT_PRO1(0.38) GOOD(0.37),STOP
video_81_84,NS_SALLY YES LOOK PT_DEM3 GREAT WHAT NO NS_POSSUM PT_PRO1 PT_POSS1 RIGHT PT_PRO2 GOOD VERY NOT HAVE KNOW CAN WHERE ONE DELICIOUS LIKE GO,NS_SALLY(0.72) YES(0.68) LOOK(0.67) PT_DEM3(0.62) GREAT(0.61) WHAT(0.55) NO(0.52) NS_POSSUM(0.52) PT_PRO1(0.51) PT_POSS1(0.47) RIGHT(0.47) PT_PRO2(0.45) GOOD(0.45) VERY(0.45) NOT(0.43) HAVE(0.43) KNOW(0.41) CAN(0.41) WHERE(0.39) ONE(0.37) DELICIOUS(0.37) LIKE(0.36) GO(0.35),NICE
video_81_96,WATCH OKAY SEE LOOK YEAH CAN GO PT_PRO1PL YES KNOW THANK,WATCH(0.87) OKAY(0.63) SEE(0.57) LOOK(0.56) YEAH(0.51) CAN(0.50) GO(0.49) PT_PRO1PL(0.48) YES(0.47) KNOW(0.44) THANK(0.42),GET GO PT_PRO1 PT_PRO2 WILL
video_81_118,WHAT RIGHT PT_DEM3 YES GREAT PT_PRO2 HAVE GOOD CAN BUT NEED MAKE NOW PT_PRO1 DO LOVELY LOOK NS_POSSUM LIKE PT_PRO1PL THAT,WHAT(0.67) RIGHT(0.66) PT_DEM3(0.65) YES(0.63) GREAT(0.53) PT_PRO2(0.51) HAVE(0.49) GOOD(0.49) CAN(0.46) BUT(0.45) NEED(0.45) MAKE(0.44) NOW(0.43) PT_PRO1(0.42) DO(0.41) LOVELY(0.40) LOOK(0.39) NS_POSSUM(0.39) LIKE(0.38) PT_PRO1PL(0.37) THAT(0.35),GO PT_DEM3 PT_PRO1 TRY
video_81_120,LOOK HELLO GREAT WHAT PT_DEM3 NS_SALLY NS_POSSUM GOOD YES RIGHT PT_LOC,LOOK(0.71) HELLO(0.70) GREAT(0.65) WHAT(0.56) PT_DEM3(0.55) NS_SALLY(0.51) NS_POSSUM(0.48) GOOD(0.47) YES(0.47) RIGHT(0.44) PT_LOC(0.36),CAN-NOT DO PT_DEM3 PT_PRO1
video_81_148,COME-ON NS_SALLY HELLO BYE PT_LOC GO GREAT HERE LOOK NS_SKIP COME HI NS_JAY WAIT NS_POSSUM PT_PRO1PL,COME-ON(0.85) NS_SALLY(0.75) HELLO(0.75) BYE(0.70) PT_LOC(0.55) GO(0.55) GREAT(0.52) HERE(0.49) LOOK(0.46) NS_SKIP(0.46) COME(0.44) HI(0.44) NS_JAY(0.42) WAIT(0.42) NS_POSSUM(0.39) PT_PRO1PL(0.37),GO PT_PRO1PL
video_82_43,GREAT LOOK YES RIGHT PT_DEM3 GOOD OKAY OK NS_SALLY YEAH,GREAT(0.79) LOOK(0.70) YES(0.63) RIGHT(0.57) PT_DEM3(0.52) GOOD(0.50) OKAY(0.49) OK(0.48) NS_SALLY(0.40) YEAH(0.38),KNOW PT_PRO1
video_82_56,WATCH GO PT_PRO1PL YES LET OKAY BYE OK GREAT LOOK THANK-YOU COME-ON FINISH PLEASE PT_PRO2 UNDER SEE RIGHT NS_SKIP PT_PRO3PL NS_SALLY YEAH WILL GOOD HELLO CAN,WATCH(0.72) GO(0.68) PT_PRO1PL(0.67) YES(0.64) LET(0.64) OKAY(0.60) BYE(0.54) OK(0.54) GREAT(0.51) LOOK(0.50) THANK-YOU(0.49) COME-ON(0.48) FINISH(0.46) PLEASE(0.43) PT_PRO2(0.43) UNDER(0.41) SEE(0.41) RIGHT(0.41) NS_SKIP(0.40) PT_PRO3PL(0.37) NS_SALLY(0.37) YEAH(0.37) WILL(0.36) GOOD(0.35) HELLO(0.35) CAN(0.35),DOWN SIT
video_82_65,NS_SALLY LOOK PT_DEM3 GREAT WHAT ONE PT_LOC TWO RIGHT YES NOW GOOD OKAY,NS_SALLY(0.74) LOOK(0.71) PT_DEM3(0.66) GREAT(0.60) WHAT(0.56) ONE(0.55) PT_LOC(0.54) TWO(0.50) RIGHT(0.47) YES(0.46) NOW(0.43) GOOD(0.43) OKAY(0.37),LOOK NOT
video_82_66,NS_SALLY GREAT WHAT PT_DEM3 PT_PRO1 PT_POSS1 NS_POSSUM NO HAVE YES PT_PRO2 VERY GOOD PT_POSS2 NS_AMANDA MANY LOVE FINISH,NS_SALLY(0.61) GREAT(0.60) WHAT(0.57) PT_DEM3(0.56) PT_PRO1(0.55) PT_POSS1(0.53) NS_POSSUM(0.52) NO(0.50) HAVE(0.49) YES(0.47) PT_PRO2(0.46) VERY(0.45) GOOD(0.43) PT_POSS2(0.40) NS_AMANDA(0.39) MANY(0.39) LOVE(0.37) FINISH(0.36),HAVE-NOT NO
video_82_69,NS_POSSUM PT_PRO1 NS_SALLY PT_PRO2 PT_POSS1 PT_DEM3,NS_POSSUM(0.71) PT_PRO1(0.67) NS_SALLY(0.45) PT_PRO2(0.44) PT_POSS1(0.40) PT_DEM3(0.36),NS_POSSUM PT_PRO2 YES
video_82_86,THANK-YOU NS_SALLY COME NS_SKIP PT_PRO1PL GREAT PT_PRO3 PT_PRO1 SHOW QUESTION PT_PRO2 GET GO MUCH EGG YOU PT_DEM3 READY HOW LOVE HELP YES NOW WILL TELL WANT NS_AMANDA HAVE THANK PT_POSS2,THANK-YOU(0.73) NS_SALLY(0.58) COME(0.56) NS_SKIP(0.56) PT_PRO1PL(0.55) GREAT(0.55) PT_PRO3(0.51) PT_PRO1(0.51) SHOW(0.50) QUESTION(0.50) PT_PRO2(0.48) GET(0.47) GO(0.47) MUCH(0.46) EGG(0.46) YOU(0.45) PT_DEM3(0.45) READY(0.44) HOW(0.44) LOVE(0.43) HELP(0.43) YES(0.42) NOW(0.41) WILL(0.41) TELL(0.40) WANT(0.40) NS_AMANDA(0.40) HAVE(0.38) THANK(0.37) PT_POSS2(0.37),LEARN LOVE NEW NS_SALLY PT_PRO1 THING
video_82_140,NEED NS_SALLY PT_POSS1 GO NOW HAVE PT_PRO1 PT_PRO1PL PT_DEM3 NS_POSSUM READY HERE PT_POSS2 ALL GREAT PT_PRO2 MAKE GET LOOK WANT CAN WHAT BIKE DO PUT TREE PT_LOC WAIT NO GOOD,NEED(0.65) NS_SALLY(0.64) PT_POSS1(0.64) GO(0.60) NOW(0.58) HAVE(0.56) PT_PRO1(0.56) PT_PRO1PL(0.55) PT_DEM3(0.52) NS_POSSUM(0.52) READY(0.51) HERE(0.50) PT_POSS2(0.50) ALL(0.49) GREAT(0.48) PT_PRO2(0.48) MAKE(0.48) GET(0.46) LOOK(0.44) WANT(0.43) CAN(0.42) WHAT(0.40) BIKE(0.39) DO(0.38) PUT(0.38) TREE(0.37) PT_LOC(0.37) WAIT(0.37) NO(0.36) GOOD(0.35),CAN DO OK PT_PRO1 YEAH
video_82_142,HELLO EVERYONE BYE HI NS_SALLY,HELLO(0.92) EVERYONE(0.88) BYE(0.87) HI(0.56) NS_SALLY(0.36),NS_POSSUM
video_82_144,HELLO GREAT LOOK BYE COME-ON NS_SALLY HI GOOD YES PT_DEM3 PT_LOC,HELLO(0.84) GREAT(0.74) LOOK(0.67) BYE(0.66) COME-ON(0.64) NS_SALLY(0.61) HI(0.54) GOOD(0.52) YES(0.44) PT_DEM3(0.40) PT_LOC(0.36),ALRIGHT BYE
video_82_147,GREAT NS_SALLY PT_LOC LOOK PT_DEM3 NOW HERE COME-ON WHAT GOOD PT_PRO3 OKAY PT_POSS1 HELLO NS_POSSUM YES,GREAT(0.65) NS_SALLY(0.65) PT_LOC(0.62) LOOK(0.61) PT_DEM3(0.60) NOW(0.56) HERE(0.53) COME-ON(0.49) WHAT(0.44) GOOD(0.42) PT_PRO3(0.42) OKAY(0.38) PT_POSS1(0.37) HELLO(0.37) NS_POSSUM(0.37) YES(0.35),BRING CAN HERE PT_DEM3 PT_POSS1 PT_PRO2
video_82_154,WHAT NS_SALLY PT_DEM3 PT_PRO1 BUT HAVE YES PT_POSS1 GOOD LOOK NOT NS_POSSUM CAN GREAT PT_PRO3 VERY PT_PRO2 RIGHT DO MAKE SEE THINK KNOW,WHAT(0.66) NS_SALLY(0.64) PT_DEM3(0.63) PT_PRO1(0.62) BUT(0.58) HAVE(0.56) YES(0.51) PT_POSS1(0.50) GOOD(0.49) LOOK(0.48) NOT(0.47) NS_POSSUM(0.47) CAN(0.44) GREAT(0.44) PT_PRO3(0.41) VERY(0.40) PT_PRO2(0.39) RIGHT(0.38) DO(0.37) MAKE(0.36) SEE(0.36) THINK(0.35) KNOW(0.35),RIGHT
video_82_160,EVERYONE HELLO BYE HI,EVERYONE(0.97) HELLO(0.95) BYE(0.89) HI(0.53),NS_POSSUM WAIT
video_82_165,NS_SALLY PT_PRO1 PT_DEM3 PT_PRO2 HAVE PT_PRO1PL GO LOVE CAN YES KNOW PT_POSS2 PT_POSS1,NS_SALLY(0.63) PT_PRO1(0.55) PT_DEM3(0.51) PT_PRO2(0.47) HAVE(0.47) PT_PRO1PL(0.44) GO(0.43) LOVE(0.42) CAN(0.42) YES(0.40) KNOW(0.39) PT_POSS2(0.39) PT_POSS1(0.38),HAPPEN PT_PRO1 PT_PRO2 READY SHOW
video_82_176,HELLO EVERYONE BYE NS_POSSUM,HELLO(0.97) EVERYONE(0.92) BYE(0.68) NS_POSSUM(0.52),PT_PRO2 READY
video_82_181,GREAT LOOK GO PT_DEM3 NS_POSSUM PT_PRO1PL PT_LOC OKAY YES GOOD HERE READY PLEASE WAIT WHAT OK RIGHT COME-IN NOW COME-ON NS_SALLY,GREAT(0.68) LOOK(0.68) GO(0.57) PT_DEM3(0.53) NS_POSSUM(0.49) PT_PRO1PL(0.48) PT_LOC(0.48) OKAY(0.48) YES(0.47) GOOD(0.46) HERE(0.45) READY(0.44) PLEASE(0.44) WAIT(0.43) WHAT(0.42) OK(0.42) RIGHT(0.41) COME-IN(0.40) NOW(0.39) COME-ON(0.39) NS_SALLY(0.36),BEAUTIFUL
video_82_184,NS_POSSUM YES GREAT PT_PRO2 PT_DEM3 LOOK WHAT SEE NOT PT_PRO1 NO FUNNY RIGHT HAVE PT_PRO3 IDEA KNOW GOOD,NS_POSSUM(0.78) YES(0.69) GREAT(0.57) PT_PRO2(0.56) PT_DEM3(0.56) LOOK(0.55) WHAT(0.51) SEE(0.49) NOT(0.48) PT_PRO1(0.48) NO(0.47) FUNNY(0.46) RIGHT(0.44) HAVE(0.40) PT_PRO3(0.40) IDEA(0.38) KNOW(0.38) GOOD(0.37),ENJOY GREAT PT_DEM3
video_83_61,NS_SALLY PT_PRO1 WHAT HAVE CAN BUT KNOW PT_PRO3 YES PT_DEM3 DO PT_PRO2 MAKE RIGHT WANT GO GREAT PT_PRO1PL,NS_SALLY(0.80) PT_PRO1(0.72) WHAT(0.64) HAVE(0.62) CAN(0.60) BUT(0.56) KNOW(0.56) PT_PRO3(0.55) YES(0.55) PT_DEM3(0.52) DO(0.51) PT_PRO2(0.47) MAKE(0.46) RIGHT(0.42) WANT(0.40) GO(0.39) GREAT(0.38) PT_PRO1PL(0.36),FUN LEARN PLENTY
video_83_124,ONE TWO LOOK PT_DEM3 GREAT WHAT NOW PUT THREE PT_LOC PT_PRO1PL PLEASE FOUR RIGHT DO NS_POSSUM NEED,ONE(0.81) TWO(0.80) LOOK(0.78) PT_DEM3(0.73) GREAT(0.68) WHAT(0.65) NOW(0.64) PUT(0.63) THREE(0.62) PT_LOC(0.54) PT_PRO1PL(0.51) PLEASE(0.49) FOUR(0.46) RIGHT(0.40) DO(0.39) NS_POSSUM(0.39) NEED(0.36),HALF MAKE ONE PT_DEM3
video_83_129,NOT PT_PRO1PL MAKE WHY GO LEARN DIFFERENT DO CAN MANY THING NS_POSSUM PT_PRO2 HAVE SEE CHILDREN PT_DEM3 NOW WATCH WHAT THINK PAPER ALL BEFORE PT_PRO3PL KNOW GOOD WATER YES PT_PRO1 NEED SHAPE HOW PUT PT_POSS1 VERY,NOT(0.79) PT_PRO1PL(0.76) MAKE(0.76) WHY(0.76) GO(0.68) LEARN(0.65) DIFFERENT(0.60) DO(0.58) CAN(0.58) MANY(0.57) THING(0.57) NS_POSSUM(0.57) PT_PRO2(0.54) HAVE(0.51) SEE(0.51) CHILDREN(0.49) PT_DEM3(0.47) NOW(0.45) WATCH(0.45) WHAT(0.45) THINK(0.44) PAPER(0.43) ALL(0.43) BEFORE(0.42) PT_PRO3PL(0.42) KNOW(0.42) GOOD(0.39) WATER(0.39) YES(0.39) PT_PRO1(0.39) NEED(0.39) SHAPE(0.39) HOW(0.38) PUT(0.37) PT_POSS1(0.36) VERY(0.36),HAVE IF ONE PIE PT_PRO1
video_83_172,LOOK PT_LOC PT_DEM3 NS_SALLY ONE TWO THERE SEE FOUR GREAT NOW,LOOK(0.90) PT_LOC(0.74) PT_DEM3(0.63) NS_SALLY(0.62) ONE(0.58) TWO(0.57) THERE(0.53) SEE(0.52) FOUR(0.49) GREAT(0.49) NOW(0.47),ONE TWO
video_83_182,NEED NOW PT_PRO1PL SEE MAKE WATER PT_POSS1 FINISH HAVE PT_PRO1 PT_PRO2 CAN PT_PRO3 PT_DEM3 PT_PRO3PL WILL PUT GET,NEED(0.76) NOW(0.71) PT_PRO1PL(0.69) SEE(0.69) MAKE(0.61) WATER(0.58) PT_POSS1(0.55) FINISH(0.54) HAVE(0.52) PT_PRO1(0.52) PT_PRO2(0.52) CAN(0.51) PT_PRO3(0.47) PT_DEM3(0.42) PT_PRO3PL(0.41) WILL(0.40) PUT(0.37) GET(0.35),KNOW PT_DEM3 PT_PRO2 SURE
video_83_185,YES GREAT LOOK LOVELY PT_DEM3 PT_PRO3 NS_POSSUM BEAUTIFUL WILL VERY GO PT_PRO2 CAN SEE PT_PRO1 WHAT NS_SALLY,YES(0.79) GREAT(0.68) LOOK(0.66) LOVELY(0.58) PT_DEM3(0.54) PT_PRO3(0.53) NS_POSSUM(0.46) BEAUTIFUL(0.43) WILL(0.42) VERY(0.42) GO(0.41) PT_PRO2(0.38) CAN(0.37) SEE(0.36) PT_PRO1(0.36) WHAT(0.36) NS_SALLY(0.36),FUNNY NS_POSSUM PT_PRO2
video_83_186,GO PT_PRO1 PT_PRO1PL OUTSIDE HAVE PT_POSS1 NOW CAN NS_SALLY PT_PRO2 KNOW SEE GET PT_PRO3 LOOK ALL NEED PT_DEM3 PT_POSS2 PT_PRO3PL THING TREE NOT NS_POSSUM FINISH MAKE READY,GO(0.71) PT_PRO1(0.63) PT_PRO1PL(0.59) OUTSIDE(0.59) HAVE(0.57) PT_POSS1(0.57) NOW(0.57) CAN(0.57) NS_SALLY(0.52) PT_PRO2(0.52) KNOW(0.51) SEE(0.50) GET(0.49) PT_PRO3(0.49) LOOK(0.48) ALL(0.48) NEED(0.46) PT_DEM3(0.46) PT_POSS2(0.45) PT_PRO3PL(0.44) THING(0.43) TREE(0.43) NOT(0.42) NS_POSSUM(0.42) FINISH(0.38) MAKE(0.37) READY(0.37),LEARN MUCH
video_83_191,COME NS_POSSUM NS_SALLY GO INSIDE PT_PRO1 KNOW LOOK PT_LOC NS_SKIP HERE PT_PRO2 WHAT WAIT PT_PRO3 WANT PT_DEM3 GARDEN GOOD HAVE PT_POSS1 CAN STRONG PT_POSS2 THINK YES TAKE DO,COME(0.73) NS_POSSUM(0.73) NS_SALLY(0.68) GO(0.65) INSIDE(0.65) PT_PRO1(0.64) KNOW(0.58) LOOK(0.57) PT_LOC(0.55) NS_SKIP(0.55) HERE(0.49) PT_PRO2(0.49) WHAT(0.49) WAIT(0.48) PT_PRO3(0.47) WANT(0.46) PT_DEM3(0.45) GARDEN(0.44) GOOD(0.43) HAVE(0.42) PT_POSS1(0.42) CAN(0.40) STRONG(0.38) PT_POSS2(0.38) THINK(0.37) YES(0.37) TAKE(0.36) DO(0.35),GREAT NS_POSSUM
video_83_197,PT_PRO1 NS_POSSUM BIG MANY PT_POSS1,PT_PRO1(0.90) NS_POSSUM(0.84) BIG(0.47) MANY(0.38) PT_POSS1(0.36),FINISH LOOK PT_DEM3 TIME WELL
video_84_16,PT_PRO1 WHAT YES PT_DEM3 GREAT NS_POSSUM PT_PRO2 SEE,PT_PRO1(0.54) WHAT(0.46) YES(0.46) PT_DEM3(0.45) GREAT(0.43) NS_POSSUM(0.41) PT_PRO2(0.38) SEE(0.36),KNOW-NOT WELL
video_84_19,WATCH THANK THANK-YOU YES FINISH PT_PRO2 GREAT,WATCH(0.98) THANK(0.91) THANK-YOU(0.54) YES(0.49) FINISH(0.48) PT_PRO2(0.41) GREAT(0.35),DO KNOW-NOT WHAT
