clip,predicted_glosses,predicted_with_confidence,ground_truth
video_68_141,PT_DEM3 NOW LOOK NS_SALLY WHAT PT_PRO1PL GREAT PT_PRO2 NEED PUT HAVE NS_POSSUM,PT_DEM3(0.76) NOW(0.71) LOOK(0.68) NS_SALLY(0.66) WHAT(0.61) PT_PRO1PL(0.56) GREAT(0.56) PT_PRO2(0.54) NEED(0.51) PUT(0.50) HAVE(0.48) NS_POSSUM(0.45),GO NOT
video_68_148,GREAT PT_DEM3 LOOK RIGHT YES GOOD WATCH PT_PRO1PL OKAY WHAT OK,GREAT(0.78) PT_DEM3(0.66) LOOK(0.62) RIGHT(0.60) YES(0.58) GOOD(0.55) WATCH(0.52) PT_PRO1PL(0.51) OKAY(0.50) WHAT(0.48) OK(0.45),DO HOW
video_68_154,NOW PT_DEM3 LOOK NS_SALLY PT_PRO1PL PT_PRO2 PUT NEED CAN MAKE WHAT PT_PRO1 GREAT NS_POSSUM HAVE,NOW(0.73) PT_DEM3(0.72) LOOK(0.62) NS_SALLY(0.60) PT_PRO1PL(0.58) PT_PRO2(0.56) PUT(0.56) NEED(0.55) CAN(0.52) MAKE(0.51) WHAT(0.51) PT_PRO1(0.50) GREAT(0.49) NS_POSSUM(0.48) HAVE(0.48),NS_SALLY PT_DEM3 PT_PRO1 VERY
video_68_170,HELLO BYE NS_POSSUM NS_SALLY COME LOOK,HELLO(0.92) BYE(0.81) NS_POSSUM(0.69) NS_SALLY(0.66) COME(0.50) LOOK(0.47),HELLO
video_68_175,GREAT HELLO GO NS_POSSUM BYE PT_DEM3 THANK-YOU,GREAT(0.85) HELLO(0.75) GO(0.74) NS_POSSUM(0.68) BYE(0.64) PT_DEM3(0.52) THANK-YOU(0.49),GO PT_PRO1PL
video_68_189,PT_DEM3 GOOD PT_PRO1PL GREAT GO NS_POSSUM FINISH NS_SALLY,PT_DEM3(0.66) GOOD(0.59) PT_PRO1PL(0.59) GREAT(0.58) GO(0.49) NS_POSSUM(0.48) FINISH(0.47) NS_SALLY(0.45),MUCH
video_69_46,NS_SALLY WHAT PT_DEM3 PT_PRO1 GREAT RIGHT YES PT_PRO2,NS_SALLY(0.88) WHAT(0.72) PT_DEM3(0.69) PT_PRO1(0.57) GREAT(0.54) RIGHT(0.50) YES(0.49) PT_PRO2(0.47),HOW
video_69_82,NS_SALLY PT_DEM3 WHAT PT_PRO1 GREAT PT_POSS1 RIGHT YES PT_PRO2 VERY,NS_SALLY(0.79) PT_DEM3(0.68) WHAT(0.62) PT_PRO1(0.57) GREAT(0.53) PT_POSS1(0.52) RIGHT(0.50) YES(0.50) PT_PRO2(0.48) VERY(0.47),NS_SALLY
video_69_90,PT_PRO1 PT_PRO1PL HAVE NS_POSSUM PT_DEM3 PT_PRO2 CAN MAKE PT_PRO3 GOOD NOW SEE GO NEED PT_PRO3PL,PT_PRO1(0.69) PT_PRO1PL(0.61) HAVE(0.61) NS_POSSUM(0.59) PT_DEM3(0.58) PT_PRO2(0.58) CAN(0.56) MAKE(0.55) PT_PRO3(0.54) GOOD(0.52) NOW(0.52) SEE(0.50) GO(0.49) NEED(0.47) PT_PRO3PL(0.46),NOT
video_69_94,GREAT GOOD WATCH RIGHT PT_DEM3,GREAT(0.98) GOOD(0.76) WATCH(0.57) RIGHT(0.51) PT_DEM3(0.50),NOT READY
video_69_123,LOOK PT_DEM3 NS_POSSUM YES WHAT GREAT PT_PRO2,LOOK(0.71) PT_DEM3(0.64) NS_POSSUM(0.64) YES(0.55) WHAT(0.51) GREAT(0.51) PT_PRO2(0.47),LOOK WAIT
video_69_128,NS_SALLY PT_DEM3 GREAT CAN LOOK NOW PT_PRO2 PT_PRO1PL WHAT OKAY PT_PRO1 THANK-YOU MAKE,NS_SALLY(0.73) PT_DEM3(0.68) GREAT(0.68) CAN(0.64) LOOK(0.62) NOW(0.62) PT_PRO2(0.61) PT_PRO1PL(0.57) WHAT(0.55) OKAY(0.53) PT_PRO1(0.52) THANK-YOU(0.49) MAKE(0.47),LOOK NS_SALLY
video_69_130,NS_SALLY PT_PRO1 PT_POSS1 PT_DEM3 PT_PRO2 BUT CAN WHAT NOW HAVE LOOK MAKE KNOW TREE NS_POSSUM NO PT_POSS2 PT_LOC SEE,NS_SALLY(0.91) PT_PRO1(0.75) PT_POSS1(0.66) PT_DEM3(0.65) PT_PRO2(0.61) BUT(0.59) CAN(0.58) WHAT(0.57) NOW(0.56) HAVE(0.54) LOOK(0.54) MAKE(0.53) KNOW(0.49) TREE(0.48) NS_POSSUM(0.47) NO(0.47) PT_POSS2(0.47) PT_LOC(0.47) SEE(0.46),THAT
video_69_145,GREAT PT_DEM3 RIGHT YES GOOD NS_POSSUM PT_PRO2,GREAT(0.78) PT_DEM3(0.69) RIGHT(0.68) YES(0.67) GOOD(0.61) NS_POSSUM(0.50) PT_PRO2(0.47),PT_PRO1PL SEE
video_69_158,YES GREAT RIGHT PT_DEM3 LOVELY WHAT PT_PRO2 LOOK NS_POSSUM,YES(0.78) GREAT(0.72) RIGHT(0.71) PT_DEM3(0.70) LOVELY(0.63) WHAT(0.62) PT_PRO2(0.61) LOOK(0.56) NS_POSSUM(0.52),LOOK PT_DEM3 WHAT
video_70_69,NS_POSSUM PT_DEM3 PT_PRO2 HAVE SEE PT_PRO1 WHAT PT_PRO1PL NOW PT_PRO3 NOT GREAT LOOK NO VERY CAN PT_POSS1,NS_POSSUM(0.66) PT_DEM3(0.62) PT_PRO2(0.61) HAVE(0.58) SEE(0.58) PT_PRO1(0.57) WHAT(0.54) PT_PRO1PL(0.52) NOW(0.51) PT_PRO3(0.50) NOT(0.50) GREAT(0.49) LOOK(0.48) NO(0.48) VERY(0.48) CAN(0.45) PT_POSS1(0.45),BECAUSE PT_PRO1 WATER
video_70_70,PT_PRO1 MAKE PT_PRO1PL PT_PRO2 HAVE CAN NOW NS_POSSUM NEED PT_PRO3 PT_DEM3 PT_POSS1 GET WILL GO,PT_PRO1(0.72) MAKE(0.71) PT_PRO1PL(0.69) PT_PRO2(0.67) HAVE(0.65) CAN(0.65) NOW(0.64) NS_POSSUM(0.63) NEED(0.63) PT_PRO3(0.57) PT_DEM3(0.55) PT_POSS1(0.53) GET(0.52) WILL(0.48) GO(0.47),PT_PRO1 THING
video_70_96,NS_SALLY PT_DEM3 LOOK WHAT GREAT PT_PRO2 PT_PRO1 CAN NOW RIGHT PT_PRO1PL,NS_SALLY(0.82) PT_DEM3(0.69) LOOK(0.63) WHAT(0.62) GREAT(0.61) PT_PRO2(0.60) PT_PRO1(0.60) CAN(0.51) NOW(0.50) RIGHT(0.46) PT_PRO1PL(0.46),CAN HELP NS_POSSUM PT_PRO1 PT_PRO2
video_70_101,PT_POSS1 PT_PRO1 NS_SALLY TREE HAVE NS_POSSUM PT_DEM3 PT_POSS2 PT_PRO2 CAN PT_PRO3 NOW LOOK SEE BIG GO,PT_POSS1(0.82) PT_PRO1(0.80) NS_SALLY(0.79) TREE(0.76) HAVE(0.62) NS_POSSUM(0.60) PT_DEM3(0.58) PT_POSS2(0.56) PT_PRO2(0.56) CAN(0.54) PT_PRO3(0.52) NOW(0.49) LOOK(0.48) SEE(0.48) BIG(0.48) GO(0.47),NOW NS_POSSUM PT_PRO2 WHAT
video_70_122,GREAT LOOK YES NS_SALLY PT_DEM3 GOOD RIGHT OK OKAY,GREAT(0.87) LOOK(0.75) YES(0.70) NS_SALLY(0.63) PT_DEM3(0.63) GOOD(0.57) RIGHT(0.56) OK(0.54) OKAY(0.51),NS_SKIP
video_70_138,WATCH THANK-YOU PT_PRO2,WATCH(0.98) THANK-YOU(0.52) PT_PRO2(0.49),GREAT PT_DEM3 PT_PRO2 RIGHT
video_70_139,PT_PRO2 PT_PRO1PL NS_POSSUM HAVE PT_PRO1 PT_DEM3 NOW CAN SEE MAKE NEED PT_POSS1 GO PT_PRO3 NOT,PT_PRO2(0.67) PT_PRO1PL(0.66) NS_POSSUM(0.65) HAVE(0.62) PT_PRO1(0.61) PT_DEM3(0.59) NOW(0.58) CAN(0.57) SEE(0.54) MAKE(0.53) NEED(0.52) PT_POSS1(0.51) GO(0.49) PT_PRO3(0.48) NOT(0.46),PT_PRO1 WATER
video_70_144,PT_PRO2 PT_PRO1PL NS_POSSUM CAN PT_DEM3 PT_PRO1 HAVE YES MAKE NOW PT_PRO3 GO WHAT DO SEE,PT_PRO2(0.72) PT_PRO1PL(0.66) NS_POSSUM(0.65) CAN(0.62) PT_DEM3(0.59) PT_PRO1(0.54) HAVE(0.53) YES(0.52) MAKE(0.50) NOW(0.49) PT_PRO3(0.48) GO(0.47) WHAT(0.46) DO(0.46) SEE(0.46),LIKE NS_SKIP PT_PRO2
video_70_157,PT_DEM3 GREAT PT_PRO1PL WHAT NOW GOOD CAN PT_PRO1 DO PT_PRO2 PT_PRO3 WATCH HAVE WILL,PT_DEM3(0.64) GREAT(0.59) PT_PRO1PL(0.59) WHAT(0.58) NOW(0.56) GOOD(0.56) CAN(0.55) PT_PRO1(0.53) DO(0.50) PT_PRO2(0.49) PT_PRO3(0.49) WATCH(0.49) HAVE(0.49) WILL(0.48),GREAT PT_DEM3
video_70_160,NOW PT_DEM3 PT_PRO1 PT_PRO1PL NS_SALLY CAN PT_PRO2 PT_POSS1 LOOK HAVE BUT MAKE NEED PT_LOC GREAT PT_PRO3,NOW(0.67) PT_DEM3(0.64) PT_PRO1(0.63) PT_PRO1PL(0.62) NS_SALLY(0.61) CAN(0.60) PT_PRO2(0.58) PT_POSS1(0.55) LOOK(0.54) HAVE(0.53) BUT(0.51) MAKE(0.48) NEED(0.48) PT_LOC(0.47) GREAT(0.47) PT_PRO3(0.46),BYE THEN
video_70_174,GREAT PT_DEM3 GOOD RIGHT WHAT PT_POSS1 PT_PRO1,GREAT(0.72) PT_DEM3(0.68) GOOD(0.60) RIGHT(0.56) WHAT(0.52) PT_POSS1(0.47) PT_PRO1(0.46),GREAT NEED WHAT
video_70_181,NOW PT_DEM3 LOOK PUT PT_PRO2 PT_PRO1PL NEED PLEASE WHAT CAN GREAT ONE NS_SALLY PT_LOC NS_POSSUM GOOD HAVE MAKE,NOW(0.80) PT_DEM3(0.73) LOOK(0.67) PUT(0.67) PT_PRO2(0.61) PT_PRO1PL(0.61) NEED(0.59) PLEASE(0.58) WHAT(0.55) CAN(0.55) GREAT(0.54) ONE(0.53) NS_SALLY(0.51) PT_LOC(0.51) NS_POSSUM(0.49) GOOD(0.47) HAVE(0.47) MAKE(0.46),GOOD PT_DEM3 USE YES
video_70_192,GREAT YES PT_DEM3 RIGHT LOOK GOOD OKAY WHAT OK,GREAT(0.83) YES(0.72) PT_DEM3(0.71) RIGHT(0.68) LOOK(0.56) GOOD(0.56) OKAY(0.54) WHAT(0.52) OK(0.49),PT_DEM3 PT_PRO3PL
video_71_11,YES GREAT PT_DEM3 RIGHT WHAT LOOK GOOD NS_POSSUM PT_PRO2,YES(0.76) GREAT(0.75) PT_DEM3(0.72) RIGHT(0.67) WHAT(0.63) LOOK(0.54) GOOD(0.50) NS_POSSUM(0.50) PT_PRO2(0.46),GREAT
video_71_29,NS_SALLY PT_PRO1 PT_DEM3 LOOK PT_PRO2 CAN NS_POSSUM HAVE PT_POSS1 NOW PT_PRO3 SEE PT_POSS2 PT_PRO1PL,NS_SALLY(0.71) PT_PRO1(0.69) PT_DEM3(0.66) LOOK(0.63) PT_PRO2(0.63) CAN(0.63) NS_POSSUM(0.56) HAVE(0.54) PT_POSS1(0.53) NOW(0.53) PT_PRO3(0.50) SEE(0.50) PT_POSS2(0.48) PT_PRO1PL(0.46),LOOK NS_SALLY PT_POSS2
video_71_56,NS_SALLY GREAT PT_DEM3 LOOK PT_PRO1PL PT_PRO1 WHAT YES,NS_SALLY(0.78) GREAT(0.71) PT_DEM3(0.67) LOOK(0.58) PT_PRO1PL(0.54) PT_PRO1(0.54) WHAT(0.53) YES(0.45),PT_DEM3 PT_POSS1 TREE
video_71_66,PT_PRO1PL SEE PT_PRO2 NS_POSSUM MAKE PT_POSS1 HAVE PT_DEM3 CAN GO PT_PRO3PL PT_PRO1,PT_PRO1PL(0.75) SEE(0.71) PT_PRO2(0.70) NS_POSSUM(0.70) MAKE(0.68) PT_POSS1(0.62) HAVE(0.60) PT_DEM3(0.56) CAN(0.52) GO(0.48) PT_PRO3PL(0.47) PT_PRO1(0.46),BIG NOT PT_DEM3 VERY YES
video_71_99,WHAT GREAT PT_DEM3 PT_PRO1 GOOD NS_POSSUM RIGHT,WHAT(0.64) GREAT(0.63) PT_DEM3(0.63) PT_PRO1(0.49) GOOD(0.48) NS_POSSUM(0.47) RIGHT(0.46),PT_PRO2 VERY
video_72_21,PT_PRO2 NS_POSSUM PT_PRO1 PT_DEM3 YES PT_PRO3 GREAT PT_POSS1,PT_PRO2(0.69) NS_POSSUM(0.68) PT_PRO1(0.62) PT_DEM3(0.56) YES(0.55) PT_PRO3(0.52) GREAT(0.48) PT_POSS1(0.48),GOOD NS_SALLY PT_PRO2
video_72_22,HELLO BYE NS_POSSUM EVERYONE,HELLO(0.79) BYE(0.75) NS_POSSUM(0.53) EVERYONE(0.47),HAVE PT_PRO1
video_72_36,NS_POSSUM PT_PRO1 PT_DEM3 YES,NS_POSSUM(0.66) PT_PRO1(0.62) PT_DEM3(0.51) YES(0.47),GREAT NS_POSSUM PT_DEM3
video_72_40,NS_POSSUM PT_PRO1 PT_PRO2 PT_DEM3 NO PT_POSS1 HAVE PT_PRO3 NS_SALLY YES VERY,NS_POSSUM(0.77) PT_PRO1(0.70) PT_PRO2(0.62) PT_DEM3(0.62) NO(0.60) PT_POSS1(0.59) HAVE(0.59) PT_PRO3(0.59) NS_SALLY(0.54) YES(0.50) VERY(0.47),KNOW PT_PRO3 WHAT
video_72_42,NS_POSSUM PT_PRO2 YES PT_DEM3 PT_PRO1 GREAT,NS_POSSUM(0.65) PT_PRO2(0.62) YES(0.55) PT_DEM3(0.51) PT_PRO1(0.47) GREAT(0.46),PT_DEM3 RIGHT
video_72_66,YES PT_DEM3 NS_POSSUM RIGHT GREAT WHAT PT_PRO2 LOOK LOVELY NO PT_PRO3,YES(0.81) PT_DEM3(0.73) NS_POSSUM(0.72) RIGHT(0.70) GREAT(0.68) WHAT(0.66) PT_PRO2(0.64) LOOK(0.49) LOVELY(0.49) NO(0.47) PT_PRO3(0.46),OK PT_PRO2 THEN
video_72_89,PT_DEM3 PT_PRO1 YES RIGHT GREAT PT_PRO2 NS_SALLY NS_POSSUM PT_PRO1PL PT_PRO3 NOW LOOK PT_POSS1,PT_DEM3(0.65) PT_PRO1(0.61) YES(0.58) RIGHT(0.56) GREAT(0.55) PT_PRO2(0.54) NS_SALLY(0.52) NS_POSSUM(0.50) PT_PRO1PL(0.50) PT_PRO3(0.46) NOW(0.46) LOOK(0.46) PT_POSS1(0.46),NEED PT_PRO1
video_72_98,NS_SALLY GREAT PT_DEM3 OK PT_PRO1 WHAT OKAY LOOK GOOD YES PT_PRO2,NS_SALLY(0.63) GREAT(0.60) PT_DEM3(0.55) OK(0.53) PT_PRO1(0.53) WHAT(0.51) OKAY(0.50) LOOK(0.49) GOOD(0.49) YES(0.46) PT_PRO2(0.45),NOT PT_PRO1
video_72_106,NOW NEED PT_DEM3 MAKE PT_PRO1PL GOOD PT_PRO2 NS_POSSUM GREAT HAVE PT_PRO1 PT_POSS1 PUT,NOW(0.73) NEED(0.72) PT_DEM3(0.69) MAKE(0.64) PT_PRO1PL(0.61) GOOD(0.58) PT_PRO2(0.52) NS_POSSUM(0.52) GREAT(0.50) HAVE(0.49) PT_PRO1(0.48) PT_POSS1(0.45) PUT(0.45),NOT
video_72_130,YES PT_PRO2 RIGHT PT_DEM3 GREAT NS_POSSUM CAN LOVELY WANT WHAT DO PT_PRO1,YES(0.79) PT_PRO2(0.70) RIGHT(0.70) PT_DEM3(0.66) GREAT(0.63) NS_POSSUM(0.57) CAN(0.57) LOVELY(0.56) WANT(0.56) WHAT(0.49) DO(0.49) PT_PRO1(0.47),HAVE PT_PRO2
video_72_147,GREAT PT_DEM3 GOOD RIGHT YES LOOK WHAT NS_SALLY,GREAT(0.88) PT_DEM3(0.70) GOOD(0.68) RIGHT(0.60) YES(0.59) LOOK(0.55) WHAT(0.53) NS_SALLY(0.48),FINISH PT_PRO1 THINK
video_73_7,WHAT,WHAT(1.00),LOOK NS_SALLY
video_73_86,PT_PRO2 PT_PRO1PL MAKE NOW NS_POSSUM NEED PT_DEM3 CAN HAVE SEE GET PLEASE,PT_PRO2(0.79) PT_PRO1PL(0.76) MAKE(0.73) NOW(0.73) NS_POSSUM(0.71) NEED(0.70) PT_DEM3(0.63) CAN(0.59) HAVE(0.54) SEE(0.53) GET(0.52) PLEASE(0.46),READY
video_73_119,PT_PRO1 PT_PRO1PL PT_PRO2 CAN PT_DEM3 PT_POSS2 HAVE PT_PRO3 NOW GO PT_POSS1 NS_SALLY NS_POSSUM KNOW,PT_PRO1(0.68) PT_PRO1PL(0.68) PT_PRO2(0.63) CAN(0.62) PT_DEM3(0.59) PT_POSS2(0.56) HAVE(0.55) PT_PRO3(0.54) NOW(0.54) GO(0.52) PT_POSS1(0.50) NS_SALLY(0.50) NS_POSSUM(0.48) KNOW(0.45),PT_POSS1 SOMETHING WANT
video_73_139,GREAT PT_DEM3 YES RIGHT OKAY LOOK GOOD OK WHAT NS_SALLY WATCH,GREAT(0.82) PT_DEM3(0.70) YES(0.67) RIGHT(0.67) OKAY(0.57) LOOK(0.56) GOOD(0.54) OK(0.53) WHAT(0.49) NS_SALLY(0.47) WATCH(0.46),GREAT LOOK
video_73_143,LOOK CAN PT_PRO2 PT_DEM3 SEE GREAT,LOOK(0.71) CAN(0.66) PT_PRO2(0.65) PT_DEM3(0.61) SEE(0.50) GREAT(0.49),LOOK PT_DEM3 PT_POSS1 PT_POSS2 TREE
video_73_189,SEE PT_PRO2 TIME,SEE(0.99) PT_PRO2(0.91) TIME(0.55),PT_PRO1PL
video_74_43,PT_PRO2 PT_PRO1PL NOW PT_PRO1 PT_DEM3 GO NS_POSSUM CAN MAKE GREAT PT_POSS1 GOOD HAVE NEED HOW GET SEE,PT_PRO2(0.72) PT_PRO1PL(0.64) NOW(0.63) PT_PRO1(0.61) PT_DEM3(0.59) GO(0.59) NS_POSSUM(0.58) CAN(0.57) MAKE(0.56) GREAT(0.51) PT_POSS1(0.50) GOOD(0.48) HAVE(0.48) NEED(0.48) HOW(0.47) GET(0.47) SEE(0.46),PT_DEM3
video_74_106,NS_POSSUM PT_DEM3 PT_PRO2 WHAT YES PT_PRO1 HAVE GREAT PT_PRO3 RIGHT DO,NS_POSSUM(0.70) PT_DEM3(0.67) PT_PRO2(0.60) WHAT(0.59) YES(0.59) PT_PRO1(0.58) HAVE(0.55) GREAT(0.55) PT_PRO3(0.52) RIGHT(0.51) DO(0.46),PT_PRO2 RIGHT SEE
video_74_137,LOOK YES,LOOK(0.93) YES(0.49),GO
video_74_171,YES NS_POSSUM RIGHT PT_DEM3 PT_PRO1 GREAT VERY,YES(0.85) NS_POSSUM(0.67) RIGHT(0.65) PT_DEM3(0.64) PT_PRO1(0.56) GREAT(0.52) VERY(0.47),MANY PT_DEM3 YES
video_74_182,NS_SALLY GREAT PT_DEM3 LOOK NS_POSSUM THANK-YOU WHAT PT_PRO2 PT_PRO1 HERE,NS_SALLY(0.76) GREAT(0.69) PT_DEM3(0.63) LOOK(0.59) NS_POSSUM(0.54) THANK-YOU(0.48) WHAT(0.47) PT_PRO2(0.46) PT_PRO1(0.46) HERE(0.45),LOOK NS_SALLY
video_74_186,NS_POSSUM PT_PRO2 PT_DEM3 PT_PRO1 GREAT WHAT PT_PRO3 PT_PRO1PL NOW PT_POSS1 LOOK HAVE YES,NS_POSSUM(0.77) PT_PRO2(0.68) PT_DEM3(0.60) PT_PRO1(0.56) GREAT(0.55) WHAT(0.53) PT_PRO3(0.53) PT_PRO1PL(0.52) NOW(0.52) PT_POSS1(0.51) LOOK(0.51) HAVE(0.49) YES(0.46),PT_DEM3 SAME
video_74_188,HELLO BYE NS_POSSUM NS_SALLY GREAT COME EVERYONE NS_SKIP PT_DEM3 THANK-YOU,HELLO(0.88) BYE(0.70) NS_POSSUM(0.68) NS_SALLY(0.63) GREAT(0.62) COME(0.61) EVERYONE(0.52) NS_SKIP(0.51) PT_DEM3(0.50) THANK-YOU(0.46),COME HERE
video_75_13,PT_PRO1 NS_SALLY PT_POSS1 PT_DEM3 TREE NS_POSSUM NOW PT_PRO1PL NS_SKIP HAVE GO KNOW PT_PRO3 BIG GREAT PT_PRO2,PT_PRO1(0.72) NS_SALLY(0.72) PT_POSS1(0.67) PT_DEM3(0.58) TREE(0.56) NS_POSSUM(0.56) NOW(0.53) PT_PRO1PL(0.53) NS_SKIP(0.53) HAVE(0.53) GO(0.50) KNOW(0.48) PT_PRO3(0.48) BIG(0.48) GREAT(0.47) PT_PRO2(0.46),HAVE MANY PT_PRO2
video_75_69,GREAT PT_DEM3 RIGHT GOOD YES PT_POSS1 WHAT NO,GREAT(0.81) PT_DEM3(0.69) RIGHT(0.65) GOOD(0.60) YES(0.58) PT_POSS1(0.50) WHAT(0.48) NO(0.46),NS_SALLY PT_PRO1 VERY
video_75_73,MAKE PT_PRO1 NS_SALLY CAN NOW PT_PRO1PL PT_PRO2 PT_DEM3 PT_POSS1 BUT NEED HAVE NS_POSSUM GO PT_POSS2 PT_PRO3 WHAT LOVE LIKE WANT THING,MAKE(0.75) PT_PRO1(0.73) NS_SALLY(0.65) CAN(0.63) NOW(0.63) PT_PRO1PL(0.62) PT_PRO2(0.61) PT_DEM3(0.60) PT_POSS1(0.59) BUT(0.59) NEED(0.58) HAVE(0.58) NS_POSSUM(0.48) GO(0.48) PT_POSS2(0.48) PT_PRO3(0.48) WHAT(0.47) LOVE(0.47) LIKE(0.46) WANT(0.46) THING(0.45),NO NOT NS_SALLY
video_75_116,PT_PRO1 NS_POSSUM PT_DEM3 PT_PRO3 KNOW PT_PRO1PL HAVE PT_POSS1 YES PT_PRO2 NS_SALLY GREAT,PT_PRO1(0.65) NS_POSSUM(0.59) PT_DEM3(0.58) PT_PRO3(0.53) KNOW(0.53) PT_PRO1PL(0.50) HAVE(0.50) PT_POSS1(0.48) YES(0.48) PT_PRO2(0.48) NS_SALLY(0.47) GREAT(0.46),THINK WHAT YES
video_75_151,GOOD GO PT_PRO2 PT_PRO1,GOOD(0.66) GO(0.51) PT_PRO2(0.48) PT_PRO1(0.47),GO PT_PRO3
video_75_169,YES GREAT NS_POSSUM PT_DEM3 RIGHT PT_PRO2 PT_PRO3,YES(0.78) GREAT(0.73) NS_POSSUM(0.69) PT_DEM3(0.68) RIGHT(0.62) PT_PRO2(0.56) PT_PRO3(0.47),BUT NEED PT_PRO1PL THING
video_75_184,NS_SALLY PT_PRO1 MAKE WHAT NO PT_DEM3 PT_POSS1 WHERE HOW LIKE VERY BUT PT_PRO2,NS_SALLY(0.97) PT_PRO1(0.79) MAKE(0.73) WHAT(0.70) NO(0.70) PT_DEM3(0.69) PT_POSS1(0.66) WHERE(0.62) HOW(0.57) LIKE(0.57) VERY(0.54) BUT(0.54) PT_PRO2(0.51),NS_SALLY PT_DEM3 PT_PRO1 WHAT
video_75_191,GREAT PT_DEM3 PT_PRO1 NS_POSSUM PT_PRO2 GOOD PT_PRO1PL WATCH HAVE RIGHT,GREAT(0.69) PT_DEM3(0.60) PT_PRO1(0.58) NS_POSSUM(0.55) PT_PRO2(0.53) GOOD(0.51) PT_PRO1PL(0.49) WATCH(0.47) HAVE(0.47) RIGHT(0.46),PT_PRO1
video_75_202,GREAT GO GOOD NO PT_DEM3 NS_POSSUM PT_PRO2 READY THANK-YOU,GREAT(0.84) GO(0.69) GOOD(0.68) NO(0.59) PT_DEM3(0.55) NS_POSSUM(0.54) PT_PRO2(0.52) READY(0.48) THANK-YOU(0.48),YES
video_75_207,NS_POSSUM PT_PRO2 GREAT PT_DEM3 PT_PRO1 PT_POSS1 NS_SALLY PT_PRO1PL WHAT NOW VERY YES,NS_POSSUM(0.72) PT_PRO2(0.63) GREAT(0.62) PT_DEM3(0.61) PT_PRO1(0.59) PT_POSS1(0.57) NS_SALLY(0.50) PT_PRO1PL(0.47) WHAT(0.47) NOW(0.46) VERY(0.46) YES(0.46),NS_POSSUM WHERE
video_75_211,NS_SALLY PT_PRO1 PT_PRO2 PT_POSS1 NS_POSSUM LOOK PT_DEM3 GO HERE PT_PRO3 TREE NOW PT_LOC PT_PRO1PL GREAT HAVE PT_POSS2 WHAT,NS_SALLY(0.80) PT_PRO1(0.69) PT_PRO2(0.64) PT_POSS1(0.64) NS_POSSUM(0.62) LOOK(0.59) PT_DEM3(0.58) GO(0.56) HERE(0.51) PT_PRO3(0.50) TREE(0.49) NOW(0.48) PT_LOC(0.47) PT_PRO1PL(0.47) GREAT(0.47) HAVE(0.46) PT_POSS2(0.46) WHAT(0.45),HERE NS_POSSUM PT_LOC
video_75_235,PT_PRO1PL PT_PRO2 NOW HAVE NS_POSSUM PT_DEM3 CAN MAKE WHAT PT_PRO1 LEARN PT_PRO3 NEED MANY SEE GET DIFFERENT,PT_PRO1PL(0.69) PT_PRO2(0.64) NOW(0.61) HAVE(0.59) NS_POSSUM(0.59) PT_DEM3(0.58) CAN(0.56) MAKE(0.52) WHAT(0.52) PT_PRO1(0.52) LEARN(0.50) PT_PRO3(0.48) NEED(0.47) MANY(0.47) SEE(0.47) GET(0.47) DIFFERENT(0.45),HERE NS_POSSUM PT_DEM3
video_76_13,HELLO EVERYONE NS_SALLY BYE,HELLO(0.86) EVERYONE(0.85) NS_SALLY(0.72) BYE(0.68),EVERYONE HELLO
video_76_25,YES NS_POSSUM PT_DEM3 RIGHT WHAT GREAT PT_PRO2 NO DO LOOK,YES(0.82) NS_POSSUM(0.74) PT_DEM3(0.71) RIGHT(0.70) WHAT(0.70) GREAT(0.67) PT_PRO2(0.65) NO(0.53) DO(0.50) LOOK(0.48),YES
video_76_72,CAN PT_PRO1 PT_PRO2 HAVE MAKE PT_PRO3 PT_DEM3 NS_POSSUM SEE NOW PT_PRO1PL BUT GO NEED WANT GET,CAN(0.77) PT_PRO1(0.75) PT_PRO2(0.72) HAVE(0.63) MAKE(0.61) PT_PRO3(0.60) PT_DEM3(0.58) NS_POSSUM(0.58) SEE(0.56) NOW(0.55) PT_PRO1PL(0.55) BUT(0.54) GO(0.53) NEED(0.48) WANT(0.47) GET(0.46),HOW
video_76_91,PT_PRO1 PT_DEM3 NS_SALLY PT_PRO2 PT_POSS1 NO MAKE NS_POSSUM WHAT VERY LIKE,PT_PRO1(0.69) PT_DEM3(0.66) NS_SALLY(0.64) PT_PRO2(0.63) PT_POSS1(0.61) NO(0.56) MAKE(0.55) NS_POSSUM(0.55) WHAT(0.50) VERY(0.49) LIKE(0.47),CAN PT_PRO1 PT_PRO2 SEE VERY
video_76_110,PT_PRO1 PT_POSS1 HAVE CAN PT_DEM3 PT_PRO1PL PT_PRO2 NOW MAKE SEE PT_PRO3 NEED,PT_PRO1(0.74) PT_POSS1(0.72) HAVE(0.62) CAN(0.60) PT_DEM3(0.60) PT_PRO1PL(0.54) PT_PRO2(0.54) NOW(0.53) MAKE(0.53) SEE(0.52) PT_PRO3(0.48) NEED(0.46),NS_SKIP PT_DEM3
video_76_142,NS_POSSUM PT_PRO2 PT_DEM3 CAN PT_PRO3 PT_PRO1 HAVE WHAT NOW YES LOOK SEE,NS_POSSUM(0.76) PT_PRO2(0.73) PT_DEM3(0.62) CAN(0.59) PT_PRO3(0.58) PT_PRO1(0.56) HAVE(0.55) WHAT(0.53) NOW(0.50) YES(0.49) LOOK(0.47) SEE(0.47),GOOD HAVE PT_PRO2
